0.000000000000000000e+00,5.084677063065647076e+02,2.264594575597521668e+02,2.993736170270601065e+02,1.790696078166194241e+02,4.464015045304708451e+02,2.685140011938967177e+02,1.358014874007633352e+02,8.608231273893569835e+01
4.000000000000000083e-03,4.796479889067282443e+02,1.977110474701914313e+02,4.851238273174002416e+02,2.104957173238362600e+02,4.260529931454528310e+02,2.525445263547243826e+02,1.080265403428097670e+02,2.165906568754996044e+02
8.000000000000000167e-03,5.459935089072070014e+02,2.606432576488848554e+02,1.510127090087325996e+02,3.409712248688828709e+02,2.603975032129682177e+02,1.882977110657514288e+02,1.761679558211728818e+02,1.709408353371258897e+02
1.200000000000000025e-02,5.404321605839184031e+02,2.617964371909673105e+02,6.298567589781811193e+02,2.677302770600491044e+02,3.128878013896984385e+02,6.587663045109284212e+02,2.253318061188926151e+02,3.652092763594969824e+02
1.600000000000000033e-02,4.906407048741268113e+02,2.172178696249029315e+02,1.137578480281672597e+02,1.437387575263256849e+02,4.510790834252757691e+02,3.448753940309543395e+02,1.022502519316682168e+02,6.100901967764423262e+01
2.000000000000000042e-02,4.784731498882757137e+02,2.055047035505815245e+02,4.454538158864062893e+02,1.811142726057235848e+02,4.274735298010571682e+02,2.618830166834775355e+02,5.941618444802409726e+01,1.599273486115792480e+02
2.400000000000000050e-02,5.227615549328925226e+02,2.509367020682213649e+02,2.750069126818888776e+02,2.922859199443028615e+02,2.970097047319648595e+02,7.030028669134104291e+01,4.601276503359856207e+01,4.139473929020279286e+01
2.800000000000000058e-02,5.446383004229021481e+02,2.775756070862435649e+02,3.487412602336071927e+02,2.786962380159561121e+02,2.802031547381658356e+02,6.217566464135348951e+02,6.762886590941803888e+01,2.401089402634803776e+02
3.200000000000000067e-02,4.905661739136611459e+02,2.278473496342824376e+02,2.637803751970684516e+02,1.466875040356125055e+02,4.239747674046780617e+02,4.145537307455122686e+02,2.337282155025007313e+01,8.599254682268849592e+01
3.600000000000000422e-02,4.602180107286916950e+02,2.003905266250975501e+02,5.140411465466634127e+02,1.505873861092541688e+02,4.498825412336752834e+02,3.553778352726922662e+02,1.306375673883525792e+02,2.379454629229662714e+02
4.000000000000000083e-02,4.951797497181131007e+02,2.422944899896970696e+02,3.967498285341874293e+02,2.780555999340296012e+02,3.003397121785617401e+02,2.476255846583413245e+02,5.241759014331896083e+01,1.507212243881184577e+02
4.399999999999999745e-02,5.115751572200863393e+02,2.632212509894552568e+02,2.046497310420572546e+02,2.812546295555671918e+02,2.511546391235810347e+02,5.411590065071430899e+02,5.494962417597811566e+01,7.042439519424218020e+01
4.800000000000000100e-02,4.527455223686779959e+02,2.077211380004480077e+02,2.519036442400682745e+02,1.648827374714122413e+02,3.690365266708442959e+02,5.491598737197567743e+02,3.400984297329285511e+01,8.650742824219594240e+01
