0.000000000000000000e+00,1.231055213332241010e+03,9.368102353769463662e+02,1.424679747934239458e+03,1.713669426410510368e+03,5.602530027725051696e+02,5.229807439312077122e+01,1.310665919352038600e+02,1.767682190587384525e+02
4.000000000000000083e-03,1.269630379666096132e+03,9.795055334176973929e+02,1.429035671031166657e+03,1.706892958647473733e+03,5.426779228721968593e+02,4.655504945138267914e+01,1.398298359862395159e+02,1.834694323997962613e+02
8.000000000000000167e-03,1.227747985334939131e+03,9.379310178683889490e+02,1.412054932363289481e+03,1.686970148471809580e+03,5.396563946574418651e+02,2.194394397826128795e+01,1.640228685718016095e+02,1.807248431397147499e+02
1.200000000000000025e-02,1.237052106002900018e+03,9.498438839522507351e+02,1.402080830530185949e+03,1.676416171249996069e+03,5.390675907929572759e+02,2.490774678826981159e+01,1.470134498250010608e+02,1.803189398002551513e+02
1.600000000000000033e-02,1.210107724560049519e+03,9.244247931436808585e+02,1.382837437876232343e+03,1.658963684438017026e+03,5.391144346265930380e+02,4.779381354172944896e+01,1.245669524968831610e+02,1.772287454693505140e+02
2.000000000000000042e-02,1.204857047521427603e+03,9.235267413918514876e+02,1.375140356414462758e+03,1.640089378879360311e+03,5.320435933862779621e+02,4.161867237529676089e+01,1.370302170009866245e+02,1.743965770834271609e+02
2.400000000000000050e-02,1.197993404761170950e+03,9.184680130882104550e+02,1.362311508807766586e+03,1.621777041485529935e+03,5.285042346447218051e+02,1.731994124050299888e+01,1.637451018722550202e+02,1.689118566888610360e+02
2.800000000000000058e-02,1.165117505616142353e+03,8.843772019022673021e+02,1.334542862239702117e+03,1.604561538790162331e+03,5.351514955769483777e+02,1.139951639246726600e+01,1.603886786387062102e+02,1.581273675586254512e+02
3.200000000000000067e-02,1.165527987848812245e+03,8.888804958682464985e+02,1.324660856833353591e+03,1.595966189053745438e+03,5.328320970508577830e+02,2.945226144692543713e+01,1.313836202018102313e+02,1.597074827436161684e+02
3.600000000000000422e-02,1.159999112641673719e+03,8.861329188648131776e+02,1.322857932821731765e+03,1.583029426803456090e+03,5.174600639307383290e+02,4.114332008625761716e+01,1.296693913050891069e+02,1.714969829342915375e+02
4.000000000000000083e-02,1.149740675859528892e+03,8.759650902099045879e+02,1.310066473065472110e+03,1.563645404988626979e+03,5.063503621729078645e+02,2.138908797669064299e+01,1.552145460990343508e+02,1.701042310451690298e+02
4.399999999999999745e-02,1.140281256997608807e+03,8.679918092918283037e+02,1.291854300401407272e+03,1.553572362876021771e+03,5.025923177471739791e+02,1.251312585573607628e+01,1.530195628765481501e+02,1.640202792805517902e+02
4.800000000000000100e-02,1.123174674504413133e+03,8.536288628109559795e+02,1.276303979897506224e+03,1.548293649772283516e+03,4.973479856100127563e+02,4.124120622487390619e+01,1.195454187544318216e+02,1.640480138601767806e+02
5.200000000000000455e-02,1.115583274895538580e+03,8.498522063969553528e+02,1.265657367373166380e+03,1.528161296522868042e+03,4.931644371819945718e+02,5.040795016101565551e+01,1.179934217434268930e+02,1.600213368639628015e+02
5.600000000000000117e-02,1.101015765485152542e+03,8.356484592011189534e+02,1.253023856359925503e+03,1.498167294990329992e+03,4.912520852872795558e+02,1.841154388533668040e+01,1.533181795779301524e+02,1.556592670116817203e+02
5.999999999999999778e-02,1.089758241123153994e+03,8.263038048414025525e+02,1.240617044210135646e+03,1.487125144333259868e+03,4.838232824995076840e+02,1.010782145914517827e+01,1.520750499196141732e+02,1.584664523935401803e+02
6.400000000000000133e-02,1.080191073601994049e+03,8.230668267297668308e+02,1.232241990265213190e+03,1.491192445301402131e+03,4.698768616039377548e+02,4.679422566562583796e+01,1.102786157704951364e+02,1.642576624054220815e+02
6.800000000000000488e-02,1.064866276397597176e+03,8.109324047576335488e+02,1.219870567652324326e+03,1.476487644243682780e+03,4.630223999207426004e+02,5.923504182471580037e+01,1.006196206594743927e+02,1.640802978300102950e+02
