0.000000000000000000e+00,1.939473527311264434e+01,2.163578915362943178e+01,1.223802221125462211e+02,5.018484484359822773e+01,8.710750494498046237e+01,2.230477227628470018e+02,1.167308473307819128e+02,4.104123960082635136e+01
4.000000000000000083e-03,2.476437967234041437e+01,2.911018385434513789e+01,1.192898140414959585e+02,4.651238109536072329e+01,8.871900726318004615e+01,2.260438229600268585e+02,1.087589755332859625e+02,3.576699261152177201e+01
8.000000000000000167e-03,1.864653387593495282e+01,2.985300964168414595e+01,1.183728294042868754e+02,4.327434102633669255e+01,8.498905718222660255e+01,2.393163721762491321e+02,9.345059032696335066e+01,3.051839796973009555e+01
1.200000000000000025e-02,2.499546908034003323e+01,2.973027344689393914e+01,1.172896201794317790e+02,4.841371730459156453e+01,8.200884022463601752e+01,2.255780341327565282e+02,1.030094197091212465e+02,2.666396455065183346e+01
1.600000000000000033e-02,1.906275721451740068e+01,3.379573804681474058e+01,1.151103462780065598e+02,4.433025887456481229e+01,8.145327348504700637e+01,2.082941259038242094e+02,1.117872134992471018e+02,2.435671536096821299e+01
2.000000000000000042e-02,2.572193791383061523e+01,2.509717094544973293e+01,1.230561754835002262e+02,3.954610153589790400e+01,8.800232929631252432e+01,2.120593268252862913e+02,1.076782983908297098e+02,3.631510423122140452e+01
2.400000000000000050e-02,3.627429459477096430e+01,1.327975631853985483e+01,1.272474940456942960e+02,4.272313632593429134e+01,9.362324398186785857e+01,2.287463112563367247e+02,9.612592779309079560e+01,4.379771018074466582e+01
2.800000000000000058e-02,2.528690914848952431e+01,2.241531446482352052e+01,1.143550155076964785e+02,4.845383427891730577e+01,8.845576136759733288e+01,2.261711021533331518e+02,9.338460196822836679e+01,3.113865315867315431e+01
3.200000000000000067e-02,1.544124993847157690e+01,3.520481311073184116e+01,1.024057266033708231e+02,4.391436560470877026e+01,7.896629011993246650e+01,2.122523394139800246e+02,9.947488220737974984e+01,2.267005476147748411e+01
3.600000000000000422e-02,1.292817128045585129e+01,3.354455628878500306e+01,9.932393595130945130e+01,3.279717913452107325e+01,7.441744158065930037e+01,2.218490859363784580e+02,8.922353371973137826e+01,2.296975674918223831e+01
4.000000000000000083e-02,1.423476947801016834e+01,3.384146411915842378e+01,9.975643314300708653e+01,3.241057671527207162e+01,7.601057517273216035e+01,2.384042627816499476e+02,7.247020608434741007e+01,2.358920685413116658e+01
4.399999999999999745e-02,1.618470371747118008e+01,3.370826642373960880e+01,1.021600553107639087e+02,3.995682909726268406e+01,7.805142159374587152e+01,2.318065601061332472e+02,7.391270326395526524e+01,2.444787530766893013e+01
4.800000000000000100e-02,1.799377488566528882e+01,2.754259191800988660e+01,1.048844404647587254e+02,4.511247402129454542e+01,7.937662797452128416e+01,2.145164533711874526e+02,8.568974313087346673e+01,2.401260838863024816e+01
5.200000000000000455e-02,1.962697254579316919e+01,2.853975020014873820e+01,1.045841556264783492e+02,3.895387152272162723e+01,7.865664493637898147e+01,2.182517254725253224e+02,8.066731138822049729e+01,2.344041567725522057e+01
5.600000000000000117e-02,1.707605071011845155e+01,3.082430637640240079e+01,1.020613120049773812e+02,3.242816982566968420e+01,7.630648096484203791e+01,2.223808226791519473e+02,6.853313204287270821e+01,1.842214221728686141e+01
5.999999999999999778e-02,2.140076226439445861e+01,2.759900438814574741e+01,1.038483696575894299e+02,4.041850792786918589e+01,7.771199454217303071e+01,2.054341958026510042e+02,7.396252928497295898e+01,1.478630911058340658e+01
6.400000000000000133e-02,2.298719577003397774e+01,2.634341118307671792e+01,1.039288196776387707e+02,4.377137713150116838e+01,7.637156644053861498e+01,1.914592145548256212e+02,8.350970959216897427e+01,2.050917347105700017e+01
6.800000000000000488e-02,1.688563599197600595e+01,2.937249802619571781e+01,9.735436190777869570e+01,3.426368919042754868e+01,7.057341718543632680e+01,1.806427665801585078e+02,8.750402843569743538e+01,2.308155666990953137e+01
7.200000000000000844e-02,2.066422604545695663e+01,2.567865187060374055e+01,9.726092857554274929e+01,3.115894882805226374e+01,7.410504628533119842e+01,1.850055711868921549e+02,8.301486627132422313e+01,2.327177913092078398e+01
7.599999999999999811e-02,2.655107714084552128e+01,1.601216575304447431e+01,1.033986957021362798e+02,4.256923768441406253e+01,8.366864839480685134e+01,1.980107097849023035e+02,7.832417031174270505e+01,2.783322528740465174e+01
8.000000000000000167e-02,2.483714836493879830e+01,2.306148191699216454e+01,1.015599466541058860e+02,4.982393430083614305e+01,8.003265980039341798e+01,1.851278052674495598e+02,8.843167680906918804e+01,2.597044433261216057e+01
8.400000000000000522e-02,1.204952299041008246e+01,3.555970323800671906e+01,9.743064952925766420e+01,4.336887723538823280e+01,7.271984380698879136e+01,1.786239020351560498e+02,9.296487142579897522e+01,2.495057535828753004e+01
8.799999999999999489e-02,6.111866437410805375e+00,3.045369616373861987e+01,1.038901912077289751e+02,4.333207885510287838e+01,8.041055849828347846e+01,1.853478889637268026e+02,8.955233402619683147e+01,3.597852926268294738e+01
9.199999999999999845e-02,2.164563707495967293e+01,2.023082361696076603e+01,1.074507860089413498e+02,4.741879283104764653e+01,8.170013479485935193e+01,1.784589356280338848e+02,9.030745656019536227e+01,4.007428067809790662e+01
