0.000000000000000000e+00,6.798667521372750855e+01,1.623760480729916722e+01,9.999660072738610097e+02,6.224511682501608902e+02,1.630833465177848893e+02,3.207690353216634662e+02,1.524912029403402585e+02,1.018336089261571118e+02
4.000000000000000083e-03,8.086114799349645921e+01,2.622414617319551766e+01,1.008247700203320164e+03,6.307270837581604610e+02,1.664914876172678646e+02,3.292138856166081951e+02,1.410659366353462758e+02,1.003171799490192910e+02
8.000000000000000167e-03,8.012094957306652532e+01,2.770047841508598907e+01,1.001517614301013623e+03,6.242617706625352412e+02,1.735572172478574373e+02,3.274046811696518375e+02,1.369733839178161361e+02,9.754539994202164621e+01
1.200000000000000025e-02,7.809460751704678216e+01,2.293643690357340503e+01,9.883363528058354177e+02,6.031142819903720920e+02,1.696565462139047895e+02,3.051109673241846281e+02,1.449670470232747448e+02,8.907948595966495020e+01
1.600000000000000033e-02,6.615811543077015244e+01,1.152746658493711607e+01,9.637850843134843899e+02,5.878231862333338995e+02,1.545957838180068222e+02,2.820024769726272211e+02,1.553465492840966817e+02,8.161461217600650286e+01
2.000000000000000042e-02,6.908399747903436605e+01,1.397601698361874512e+01,9.591231480391951436e+02,6.029499727473531721e+02,1.581464327569795500e+02,3.018073184464211067e+02,1.413004924755000218e+02,8.537430969247427015e+01
2.400000000000000050e-02,8.195383029764754212e+01,2.790552644092710111e+01,9.664732069806312893e+02,6.101245877334680472e+02,1.718733284362481868e+02,3.204020828093613318e+02,1.260287862969495478e+02,9.507417621006933928e+01
2.800000000000000058e-02,8.365700312068369726e+01,2.833206482994360087e+01,9.579475985547862820e+02,5.925329180551851778e+02,1.742845635851088844e+02,2.953232704616829665e+02,1.372881664622684639e+02,9.262289942846841484e+01
3.200000000000000067e-02,7.032276301234065841e+01,1.155577581228641471e+01,9.323854830865697068e+02,5.761236391718820187e+02,1.591670935016400392e+02,2.789508824415188428e+02,1.509750728152178283e+02,7.697770457407619915e+01
3.600000000000000422e-02,6.270189976407107224e+01,7.261177720368614530e+00,9.149573035686399862e+02,5.786304820822343800e+02,1.478996559769084342e+02,2.883240798317009990e+02,1.452497609265371636e+02,7.464687212449769049e+01
4.000000000000000083e-02,6.626146191179758205e+01,1.190305844637952859e+01,9.093807679945969085e+02,5.779612374599176974e+02,1.488313959784478016e+02,2.994053301241933127e+02,1.400155614512256079e+02,7.626063414095969506e+01
4.399999999999999745e-02,6.470423048474178529e+01,1.021942348026107616e+01,8.978802179590537662e+02,5.523678775911851062e+02,1.441920997860850093e+02,2.918353171269483823e+02,1.514971312753346808e+02,6.776333770228097819e+01
4.800000000000000100e-02,6.295466443410814605e+01,1.078688538787725726e+01,8.881087634999091733e+02,5.412729602761971819e+02,1.414278684542416045e+02,2.644541324742827442e+02,1.585736732264666102e+02,6.705657043915908844e+01
5.200000000000000455e-02,5.501890198070399407e+01,3.220405335987211792e+00,8.763438432958297426e+02,5.541924540559608658e+02,1.403275300844074707e+02,2.631896871076604612e+02,1.483299161644675053e+02,6.348494722483599162e+01
5.600000000000000117e-02,5.490595629664686328e+01,4.124038545779389331e+00,8.695068202423943831e+02,5.556358102491051341e+02,1.413439543887997445e+02,2.865910285980216372e+02,1.332155214095106146e+02,6.043878545182423068e+01
5.999999999999999778e-02,6.874882291414944291e+01,1.646211104892823585e+01,8.726263523161410376e+02,5.381342370526389232e+02,1.473755337001551027e+02,2.754319234279341799e+02,1.345233544521084639e+02,6.620164292380260918e+01
6.400000000000000133e-02,6.518555395664795071e+01,1.202952081234667503e+01,8.611534963371620961e+02,5.252800551601119423e+02,1.449488179164110306e+02,2.457060146542190751e+02,1.441464220214831187e+02,6.386274678027489671e+01
6.800000000000000488e-02,6.304520895172084494e+01,1.202648159734897426e+01,8.506689231824552735e+02,5.395343046663510904e+02,1.466468871156198190e+02,2.532417808671911814e+02,1.305573717203239426e+02,6.501083503161653709e+01
7.200000000000000844e-02,6.778081461165348287e+01,1.654984527505920155e+01,8.456683097513914618e+02,5.419837236128500990e+02,1.461649473968495272e+02,2.704130296729927068e+02,1.174743851201593827e+02,7.092317574805269942e+01
7.599999999999999811e-02,6.259382674609427255e+01,1.343779518714780430e+01,8.328805693381682431e+02,5.145142061370082729e+02,1.369289407842254320e+02,2.619475119464134991e+02,1.233681968803437599e+02,7.636472844684880101e+01
8.000000000000000167e-02,6.011353820182149832e+01,1.301082840835859145e+01,8.237428548695629615e+02,5.001436185310885207e+02,1.384524129337590921e+02,2.488855321033735493e+02,1.257246959394978489e+02,7.921715652111147676e+01
8.400000000000000522e-02,5.639660190357005121e+01,8.762103566780348629e+00,8.131173370717718853e+02,5.070630545797456534e+02,1.375751383476975036e+02,2.447351952471653362e+02,1.218313256622421648e+02,7.521530674152332097e+01
8.799999999999999489e-02,5.225477213459968340e+01,5.947612448660214213e+00,8.015821735964162826e+02,5.178054108238460458e+02,1.317637133327978063e+02,2.612309121411666979e+02,1.105555856427620256e+02,7.768444926934718353e+01
9.199999999999999845e-02,4.540245249551421836e+01,4.286416034976345268e-01,7.858599118123156586e+02,4.963672766362242896e+02,1.244722314407529780e+02,2.680616811899068921e+02,1.169187171445787072e+02,6.475022962489981637e+01
9.600000000000000200e-02,4.684572437467200245e+01,1.941629925834145398e+00,7.771338609417542784e+02,4.680804188701003454e+02,1.258096675066624783e+02,2.363911585173686376e+02,1.325839599648679155e+02,5.599042233892701148e+01
1.000000000000000056e-01,6.180787772244074318e+01,1.847303418894055937e+01,7.867643123830176819e+02,4.921082499823304488e+02,1.445395499390142220e+02,2.275181070956728036e+02,1.134555976186914563e+02,7.635745103914366894e+01
1.040000000000000091e-01,5.219607080354518303e+01,7.640245009247739638e+00,7.738041670809552670e+02,5.027502349022242925e+02,1.381498919108462360e+02,2.385930489390119078e+02,1.053941754388849148e+02,6.562954467273814885e+01
1.079999999999999988e-01,4.308592854320004051e+01,1.498183863316169040e+00,7.553033533032103151e+02,4.761450183852118698e+02,1.262854114900112421e+02,2.290739513959264571e+02,1.173454607192779662e+02,5.060949938009052573e+01
1.120000000000000023e-01,4.866992263771545169e+01,6.232307272637761741e+00,7.517237827853446106e+02,4.634875380306101533e+02,1.353511514881570292e+02,2.247790513347430306e+02,1.153648068257678290e+02,6.312780775877028105e+01
1.160000000000000059e-01,3.943719331509696957e+01,2.531120090466441042e+00,7.344314588097272463e+02,4.598936740834201942e+02,1.279419424916646477e+02,2.230895847565657277e+02,1.190326118865884553e+02,6.657341900455480754e+01
1.199999999999999956e-01,4.046860271619478056e+01,2.443622443752771378e+00,7.269261524399654490e+02,4.733583774144570953e+02,1.251863860334551788e+02,2.292474220638165150e+02,1.105777033275574297e+02,7.484680384638480177e+01
1.239999999999999991e-01,3.934378814121145496e+01,3.759710337622539367e+00,7.182070723887914028e+02,4.697442715574049430e+02,1.254395175774395028e+02,2.428009861951703101e+02,1.044008784732041590e+02,6.158631590618828966e+01
1.280000000000000027e-01,3.129564869004834904e+01,1.098980320078595163e+01,6.984385244331829199e+02,4.338221176823171277e+02,1.145720932311318165e+02,2.325326424912665004e+02,1.203779772749035004e+02,4.451679600672981962e+01
1.320000000000000062e-01,4.338945239675366849e+01,2.912432859103167626e+00,6.996976999005448761e+02,4.316508518937969257e+02,1.218773053297193485e+02,2.135216343078199088e+02,1.167658418764640800e+02,6.958781726496972908e+01
1.360000000000000098e-01,4.621016973585008003e+01,6.603371295982937816e+00,6.953875914035584174e+02,4.487797093301970222e+02,1.242843307945382065e+02,2.113839775607092122e+02,1.040734786040973603e+02,7.048805149044032703e+01
1.400000000000000133e-01,4.284942872413625992e+01,2.645828438837184660e+00,6.840373525626943092e+02,4.496722070382981542e+02,1.223831659970561248e+02,2.358828129669983014e+02,9.283389765316910314e+01,5.815923358319889047e+01
1.440000000000000169e-01,4.065727057560889790e+01,1.434850766168399350e+00,6.718773365204489210e+02,4.258645274583358287e+02,1.209747702449723334e+02,2.405755914595973479e+02,9.483249188428160892e+01,6.007076571565659151e+01
